Duration "Trip Route" Passholder Sample1 Sample2
10 "Round Trip" "Monthly Pass" "" ""
1440 "One Way" Walk-up "" ""
8 "One Way" "Monthly Pass" "" ""
11 "One Way" "One Day Pass" "" ""
9 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
7 "One Way" "Annual Pass" "" ""
25 "One Way" Walk-up "" ""
11 "One Way" Walk-up "" ""
10 "One Way" Walk-up "" ""
23 "One Way" "One Day Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
147 "Round Trip" "Monthly Pass" "" ""
7 "One Way" "One Day Pass" "" ""
45 "One Way" Walk-up "" ""
7 "One Way" Walk-up "" ""
200 "One Way" "Monthly Pass" "" ""
34 "One Way" Walk-up "" ""
33 "One Way" Walk-up "" ""
3 "One Way" "Monthly Pass" "" ""
9 "One Way" "Monthly Pass" "" ""
19 "One Way" Walk-up "" ""
9 "One Way" "Annual Pass" "" ""
17 "One Way" Walk-up "" ""
830 "Round Trip" Walk-up "" ""
448 "One Way" Walk-up "" ""
446 "One Way" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
12 "One Way" Walk-up "" ""
15 "One Way" "Monthly Pass" "" ""
5 "One Way" Walk-up "" ""
5 "One Way" "Monthly Pass" "" ""
23 "Round Trip" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
33 "Round Trip" Walk-up "" ""
9 "One Way" "One Day Pass" "" ""
31 "One Way" Walk-up "" ""
107 "Round Trip" Walk-up "" ""
106 "Round Trip" Walk-up "" ""
4 "One Way" Walk-up "" ""
7 "One Way" "Monthly Pass" "" ""
7 "One Way" Walk-up "" ""
7 "One Way" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
13 "One Way" "One Day Pass" "" ""
22 "One Way" Walk-up "" ""
10 "One Way" Walk-up "" ""
2 "One Way" "Monthly Pass" "" ""
35 "One Way" "Monthly Pass" "" ""
12 "One Way" "One Day Pass" "" ""
7 "One Way" Walk-up "" ""
12 "One Way" Walk-up "" ""
3 "One Way" "Monthly Pass" "" ""
4 "One Way" "Flex Pass" "" ""
14 "One Way" Walk-up "" ""
13 "One Way" Walk-up "" ""
9 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
7 "One Way" "Flex Pass" "" ""
63 "Round Trip" Walk-up "" ""
62 "Round Trip" Walk-up "" ""
11 "One Way" Walk-up "" ""
10 "One Way" Walk-up "" ""
15 "One Way" "Annual Pass" "" ""
13 "One Way" Walk-up "" ""
48 "Round Trip" Walk-up "" ""
9 "One Way" "Monthly Pass" "" ""
10 "One Way" "Flex Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
9 "One Way" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
9 "One Way" "Monthly Pass" "" ""
24 "One Way" "Monthly Pass" "" ""
90 "One Way" Walk-up "" ""
1440 "One Way" "Monthly Pass" "" ""
13 "One Way" "Monthly Pass" "" ""
37 "Round Trip" Walk-up "" ""
35 "Round Trip" Walk-up "" ""
257 "One Way" Walk-up "" ""
7 "One Way" "Monthly Pass" "" ""
25 "One Way" "One Day Pass" "" ""
6 "One Way" Walk-up "" ""
5 "One Way" Walk-up "" ""
26 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
16 "One Way" "Monthly Pass" "" ""
8 "One Way" "Monthly Pass" "" ""
34 "One Way" Walk-up "" ""
36 "One Way" "Monthly Pass" "" ""
22 "One Way" Walk-up "" ""
29 "One Way" "Monthly Pass" "" ""
66 "Round Trip" Walk-up "" ""
64 "Round Trip" Walk-up "" ""
5 "One Way" "Monthly Pass" "" ""
257 "One Way" Walk-up "" ""
8 "One Way" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
18 "One Way" Walk-up "" ""
22 "One Way" "One Day Pass" "" ""
7 "One Way" "Annual Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
15 "One Way" "Monthly Pass" "" ""
126 "One Way" Walk-up "" ""
1 "Round Trip" "Monthly Pass" "" ""
8 "One Way" "Monthly Pass" "" ""
123 "One Way" Walk-up "" ""
63 "One Way" Walk-up "" ""
63 "One Way" Walk-up "" ""
62 "One Way" Walk-up "" ""
14 "One Way" "Monthly Pass" "" ""
60 "One Way" Walk-up "" ""
1440 "One Way" Walk-up "" ""
4 "One Way" Walk-up "" ""
10 "One Way" Walk-up "" ""
10 "One Way" Walk-up "" ""
22 "One Way" Walk-up "" ""
22 "One Way" Walk-up "" ""
152 "Round Trip" Walk-up "" ""
9 "One Way" Walk-up "" ""
15 "One Way" "Monthly Pass" "" ""
9 "One Way" "Monthly Pass" "" ""
8 "One Way" "Flex Pass" "" ""
3 "Round Trip" Walk-up "" ""
109 "Round Trip" Walk-up "" ""
13 "One Way" "Monthly Pass" "" ""
12 "One Way" "Monthly Pass" "" ""
15 "One Way" "Monthly Pass" "" ""
11 "One Way" Walk-up "" ""
14 "One Way" Walk-up "" ""
27 "One Way" "One Day Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
61 "One Way" Walk-up "" ""
59 "One Way" Walk-up "" ""
35 "Round Trip" Walk-up "" ""
12 "One Way" Walk-up "" ""
11 "One Way" Walk-up "" ""
18 "One Way" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
24 "One Way" "Monthly Pass" "" ""
79 "One Way" Walk-up "" ""
36 "Round Trip" Walk-up "" ""
118 "Round Trip" Walk-up "" ""
37 "Round Trip" Walk-up "" ""
6 "One Way" "Monthly Pass" "" ""
31 "Round Trip" Walk-up "" ""
30 "Round Trip" Walk-up "" ""
6 "One Way" "Monthly Pass" "" ""
10 "One Way" Walk-up "" ""
8 "One Way" Walk-up "" ""
20 "One Way" "One Day Pass" "" ""
79 "One Way" Walk-up "" ""
3 "One Way" "Monthly Pass" "" ""
12 "One Way" "Monthly Pass" "" ""
8 "One Way" Walk-up "" ""
7 "One Way" Walk-up "" ""
48 "Round Trip" Walk-up "" ""
28 "One Way" Walk-up "" ""
46 "Round Trip" Walk-up "" ""
11 "One Way" "Monthly Pass" "" ""
115 "One Way" Walk-up "" ""
254 "One Way" Walk-up "" ""
3 "One Way" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
13 "One Way" "Monthly Pass" "" ""
23 "One Way" Walk-up "" ""
22 "One Way" Walk-up "" ""
6 "One Way" "Monthly Pass" "" ""
38 "One Way" "One Day Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
15 "One Way" Walk-up "" ""
5 "One Way" "Monthly Pass" "" ""
22 "One Way" "Monthly Pass" "" ""
16 "One Way" "Monthly Pass" "" ""
47 "One Way" Walk-up "" ""
46 "One Way" Walk-up "" ""
19 "One Way" Walk-up "" ""
38 "One Way" Walk-up "" ""
35 "One Way" Walk-up "" ""
18 "One Way" Walk-up "" ""
17 "One Way" Walk-up "" ""
8 "One Way" "Monthly Pass" "" ""
18 "Round Trip" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
242 "Round Trip" "One Day Pass" "" ""
17 "One Way" "Monthly Pass" "" ""
11 "One Way" Walk-up "" ""
11 "One Way" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
31 "One Way" Walk-up "" ""
28 "One Way" "One Day Pass" "" ""
59 "One Way" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
85 "One Way" Walk-up "" ""
85 "One Way" Walk-up "" ""
17 "One Way" "Monthly Pass" "" ""
7 "One Way" "Annual Pass" "" ""
19 "One Way" Walk-up "" ""
22 "One Way" "Monthly Pass" "" ""
12 "One Way" Walk-up "" ""
87 "One Way" Walk-up "" ""
86 "One Way" Walk-up "" ""
18 "Round Trip" "Monthly Pass" "" ""
13 "One Way" "Monthly Pass" "" ""
15 "Round Trip" Walk-up "" ""
12 "One Way" Walk-up "" ""
89 "Round Trip" Walk-up "" ""
3 "One Way" "Monthly Pass" "" ""
35 "One Way" "One Day Pass" "" ""
57 "One Way" Walk-up "" ""
195 "Round Trip" "One Day Pass" "" ""
15 "One Way" "Monthly Pass" "" ""
55 "One Way" Walk-up "" ""
152 "One Way" Walk-up "" ""
195 "Round Trip" "One Day Pass" "" ""
5 "One Way" "Annual Pass" "" ""
20 "Round Trip" Walk-up "" ""
19 "One Way" "Monthly Pass" "" ""
52 "One Way" Walk-up "" ""
6 "One Way" "Annual Pass" "" ""
158 "One Way" Walk-up "" ""
49 "One Way" Walk-up "" ""
55 "Round Trip" Walk-up "" ""
18 "One Way" "Monthly Pass" "" ""
83 "Round Trip" "Monthly Pass" "" ""
41 "One Way" Walk-up "" ""
53 "Round Trip" Walk-up "" ""
40 "One Way" Walk-up "" ""
52 "Round Trip" Walk-up "" ""
41 "One Way" Walk-up "" ""
40 "One Way" Walk-up "" ""
68 "One Way" Walk-up "" ""
19 "One Way" "Monthly Pass" "" ""
39 "One Way" Walk-up "" ""
56 "Round Trip" Walk-up "" ""
55 "Round Trip" Walk-up "" ""
39 "Round Trip" "Annual Pass" "" ""
65 "One Way" Walk-up "" ""
70 "Round Trip" Walk-up "" ""
11 "One Way" "Monthly Pass" "" ""
46 "One Way" Walk-up "" ""
19 "Round Trip" Walk-up "" ""
1440 "Round Trip" Walk-up "" ""
17 "One Way" "Monthly Pass" "" ""
70 "One Way" Walk-up "" ""
65 "Round Trip" Walk-up "" ""
71 "Round Trip" Walk-up "" ""
105 "One Way" Walk-up "" ""
6 "One Way" "Monthly Pass" "" ""
13 "One Way" Walk-up "" ""
63 "Round Trip" Walk-up "" ""
97 "One Way" Walk-up "" ""
1440 "One Way" Walk-up "" ""
14 "One Way" "Monthly Pass" "" ""
22 "Round Trip" "Monthly Pass" "" ""
33 "One Way" Walk-up "" ""
19 "Round Trip" "Monthly Pass" "" ""
26 "Round Trip" "Monthly Pass" "" ""
49 "Round Trip" Walk-up "" ""
19 "One Way" Walk-up "" ""
48 "Round Trip" Walk-up "" ""
17 "One Way" Walk-up "" ""
573 "One Way" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
8 "One Way" "Monthly Pass" "" ""
8 "One Way" "Monthly Pass" "" ""
12 "One Way" "One Day Pass" "" ""
37 "One Way" Walk-up "" ""
40 "Round Trip" Walk-up "" ""
9 "One Way" "Monthly Pass" "" ""
118 "Round Trip" Walk-up "" ""
17 "One Way" "Monthly Pass" "" ""
11 "One Way" Walk-up "" ""
14 "Round Trip" Walk-up "" ""
28 "Round Trip" Walk-up "" ""
13 "Round Trip" Walk-up "" ""
26 "Round Trip" Walk-up "" ""
54 "One Way" Walk-up "" ""
53 "One Way" Walk-up "" ""
77 "One Way" Walk-up "" ""
76 "One Way" Walk-up "" ""
9 "One Way" "Monthly Pass" "" ""
11 "One Way" "Annual Pass" "" ""
32 "One Way" "One Day Pass" "" ""
24 "Round Trip" "Monthly Pass" "" ""
39 "One Way" "One Day Pass" "" ""
39 "One Way" "One Day Pass" "" ""
13 "One Way" "Monthly Pass" "" ""
16 "One Way" Walk-up "" ""
29 "One Way" Walk-up "" ""
18 "One Way" Walk-up "" ""
21 "One Way" "Monthly Pass" "" ""
1440 "One Way" Walk-up "" ""
15 "One Way" Walk-up "" ""
23 "One Way" "Monthly Pass" "" ""
1 "Round Trip" Walk-up "" ""
538 "One Way" Walk-up "" ""
15 "One Way" Walk-up "" ""
14 "One Way" Walk-up "" ""
6 "One Way" "Monthly Pass" "" ""
1 "Round Trip" Walk-up "" ""
8 "One Way" "Monthly Pass" "" ""
53 "Round Trip" Walk-up "" ""
52 "Round Trip" Walk-up "" ""
153 "One Way" Walk-up "" ""
152 "One Way" Walk-up "" ""
16 "Round Trip" "Monthly Pass" "" ""
151 "One Way" Walk-up "" ""
20 "One Way" "Monthly Pass" "" ""
26 "One Way" Walk-up "" ""
26 "One Way" Walk-up "" ""
32 "Round Trip" Walk-up "" ""
31 "Round Trip" Walk-up "" ""
50 "Round Trip" Walk-up "" ""
9 "One Way" "Monthly Pass" "" ""
30 "Round Trip" Walk-up "" ""
35 "One Way" Walk-up "" ""
9 "One Way" "Monthly Pass" "" ""
25 "Round Trip" Walk-up "" ""
34 "One Way" Walk-up "" ""
33 "One Way" Walk-up "" ""
47 "Round Trip" Walk-up "" ""
8 "One Way" "One Day Pass" "" ""
26 "One Way" Walk-up "" ""
10 "One Way" "Monthly Pass" "" ""
25 "One Way" Walk-up "" ""
24 "One Way" Walk-up "" ""
23 "One Way" Walk-up "" ""
17 "One Way" "Monthly Pass" "" ""
20 "Round Trip" "Monthly Pass" "" ""
34 "Round Trip" Walk-up "" ""
14 "One Way" "Monthly Pass" "" ""
50 "Round Trip" Walk-up "" ""
48 "Round Trip" Walk-up "" ""
40 "One Way" Walk-up "" ""
14 "One Way" "One Day Pass" "" ""
10 "One Way" "Monthly Pass" "" ""
39 "One Way" Walk-up "" ""
111 "Round Trip" Walk-up "" ""
109 "Round Trip" Walk-up "" ""
29 "One Way" "Monthly Pass" "" ""
17 "One Way" "Monthly Pass" "" ""
22 "One Way" Walk-up "" ""
21 "One Way" Walk-up "" ""
3 "One Way" "Annual Pass" "" ""
11 "One Way" Walk-up "" ""
95 "Round Trip" Walk-up "" ""
94 "Round Trip" Walk-up "" ""
16 "Round Trip" "One Day Pass" "" ""
15 "One Way" Walk-up "" ""
14 "One Way" Walk-up "" ""
18 "One Way" Walk-up "" ""
91 "Round Trip" Walk-up "" ""
17 "One Way" Walk-up "" ""
89 "Round Trip" Walk-up "" ""
16 "One Way" "Monthly Pass" "" ""
9 "One Way" "Monthly Pass" "" ""
13 "One Way" "Annual Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
33 "Round Trip" Walk-up "" ""
166 "One Way" Walk-up "" ""
31 "Round Trip" Walk-up "" ""
17 "One Way" "Monthly Pass" "" ""
31 "Round Trip" Walk-up "" ""
4 "One Way" Walk-up "" ""
17 "One Way" Walk-up "" ""
30 "One Way" "One Day Pass" "" ""
31 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
11 "One Way" "One Day Pass" "" ""
10 "One Way" "One Day Pass" "" ""
55 "One Way" Walk-up "" ""
55 "One Way" Walk-up "" ""
53 "One Way" Walk-up "" ""
52 "One Way" Walk-up "" ""
37 "One Way" Walk-up "" ""
11 "One Way" Walk-up "" ""
49 "One Way" Walk-up "" ""
12 "One Way" "Monthly Pass" "" ""
2 "One Way" "Monthly Pass" "" ""
9 "One Way" Walk-up "" ""
7 "One Way" "Monthly Pass" "" ""
10 "One Way" "Monthly Pass" "" ""
18 "One Way" "One Day Pass" "" ""
31 "One Way" Walk-up "" ""
34 "One Way" Walk-up "" ""
31 "One Way" Walk-up "" ""
26 "Round Trip" Walk-up "" ""
27 "One Way" Walk-up "" ""
12 "One Way" "Annual Pass" "" ""
50 "Round Trip" Walk-up "" ""
3 "One Way" "Monthly Pass" "" ""
6 "Round Trip" "Monthly Pass" "" ""
49 "Round Trip" Walk-up "" ""
25 "Round Trip" Walk-up "" ""
23 "Round Trip" Walk-up "" ""
23 "Round Trip" Walk-up "" ""
7 "Round Trip" "Monthly Pass" "" ""
55 "Round Trip" Walk-up "" ""
27 "One Way" Walk-up "" ""
89 "Round Trip" Walk-up "" ""
34 "One Way" Walk-up "" ""
107 "Round Trip" Walk-up "" ""
15 "Round Trip" "Monthly Pass" "" ""
18 "One Way" "Monthly Pass" "" ""
97 "Round Trip" Walk-up "" ""
25 "One Way" Walk-up "" ""
24 "One Way" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
8 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
4 "One Way" Walk-up "" ""
14 "One Way" "Monthly Pass" "" ""
10 "One Way" "Monthly Pass" "" ""
69 "One Way" Walk-up "" ""
67 "One Way" Walk-up "" ""
6 "One Way" "Monthly Pass" "" ""
13 "One Way" "Monthly Pass" "" ""
28 "One Way" "Monthly Pass" "" ""
16 "One Way" Walk-up "" ""
1 "Round Trip" "Monthly Pass" "" ""
29 "One Way" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
1440 "One Way" Walk-up "" ""
6 "One Way" "Monthly Pass" "" ""
5 "One Way" Walk-up "" ""
13 "One Way" Walk-up "" ""
9 "One Way" "Monthly Pass" "" ""
30 "Round Trip" "Monthly Pass" "" ""
25 "One Way" "Monthly Pass" "" ""
13 "One Way" Walk-up "" ""
36 "One Way" Walk-up "" ""
35 "One Way" Walk-up "" ""
34 "One Way" Walk-up "" ""
58 "Round Trip" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
50 "One Way" Walk-up "" ""
49 "One Way" Walk-up "" ""
7 "One Way" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
24 "One Way" "Monthly Pass" "" ""
37 "One Way" "Monthly Pass" "" ""
15 "One Way" "Monthly Pass" "" ""
11 "One Way" "One Day Pass" "" ""
10 "One Way" Walk-up "" ""
36 "One Way" Walk-up "" ""
35 "One Way" Walk-up "" ""
32 "One Way" Walk-up "" ""
31 "One Way" Walk-up "" ""
43 "One Way" Walk-up "" ""
30 "One Way" Walk-up "" ""
41 "One Way" "Monthly Pass" "" ""
42 "One Way" Walk-up "" ""
29 "One Way" Walk-up "" ""
1440 "One Way" Walk-up "" ""
15 "One Way" "Monthly Pass" "" ""
62 "Round Trip" "One Day Pass" "" ""
16 "One Way" "Monthly Pass" "" ""
17 "One Way" Walk-up "" ""
17 "One Way" Walk-up "" ""
51 "One Way" "Monthly Pass" "" ""
11 "One Way" "Monthly Pass" "" ""
60 "One Way" "Monthly Pass" "" ""
7 "One Way" "Annual Pass" "" ""
8 "One Way" "Annual Pass" "" ""
7 "One Way" Walk-up "" ""
42 "One Way" Walk-up "" ""
41 "One Way" Walk-up "" ""
40 "One Way" Walk-up "" ""
29 "One Way" Walk-up "" ""
29 "One Way" Walk-up "" ""
13 "One Way" "Monthly Pass" "" ""
35 "One Way" Walk-up "" ""
36 "One Way" Walk-up "" ""
49 "One Way" Walk-up "" ""
23 "One Way" Walk-up "" ""
31 "One Way" Walk-up "" ""
29 "One Way" Walk-up "" ""
28 "One Way" Walk-up "" ""
10 "One Way" "Monthly Pass" "" ""
12 "One Way" "Monthly Pass" "" ""
17 "One Way" Walk-up "" ""
16 "One Way" Walk-up "" ""
65 "Round Trip" "One Day Pass" "" ""
1 "Round Trip" "Monthly Pass" "" ""
20 "One Way" "Monthly Pass" "" ""
16 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
25 "Round Trip" "Monthly Pass" "" ""
2 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
30 "One Way" Walk-up "" ""
139 "One Way" "Monthly Pass" "" ""
15 "One Way" Walk-up "" ""
147 "Round Trip" Walk-up "" ""
143 "Round Trip" Walk-up "" ""
20 "One Way" "Monthly Pass" "" ""
14 "One Way" Walk-up "" ""
23 "One Way" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
14 "One Way" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
58 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
5 "Round Trip" Walk-up "" ""
6 "One Way" "Monthly Pass" "" ""
46 "Round Trip" Walk-up "" ""
44 "One Way" "Monthly Pass" "" ""
33 "One Way" Walk-up "" ""
1 "Round Trip" Walk-up "" ""
10 "One Way" "Monthly Pass" "" ""
11 "Round Trip" Walk-up "" ""
9 "Round Trip" Walk-up "" ""
8 "One Way" "Monthly Pass" "" ""
1 "Round Trip" Walk-up "" ""
2 "Round Trip" Walk-up "" ""
29 "One Way" "Monthly Pass" "" ""
30 "One Way" Walk-up "" ""
10 "Round Trip" "Monthly Pass" "" ""
30 "One Way" "Monthly Pass" "" ""
4 "Round Trip" Walk-up "" ""
10 "One Way" "Monthly Pass" "" ""
30 "One Way" Walk-up "" ""
30 "One Way" Walk-up "" ""
30 "One Way" Walk-up "" ""
29 "One Way" Walk-up "" ""
15 "One Way" Walk-up "" ""
12 "One Way" Walk-up "" ""
12 "One Way" Walk-up "" ""
3 "One Way" "Monthly Pass" "" ""
28 "One Way" "Monthly Pass" "" ""
6 "Round Trip" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
12 "One Way" Walk-up "" ""
8 "One Way" Walk-up "" ""
6 "One Way" Walk-up "" ""
6 "One Way" Walk-up "" ""
22 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
19 "One Way" Walk-up "" ""
18 "One Way" Walk-up "" ""
17 "One Way" Walk-up "" ""
8 "One Way" "Monthly Pass" "" ""
14 "One Way" "Monthly Pass" "" ""
31 "One Way" "Monthly Pass" "" ""
10 "One Way" Walk-up "" ""
9 "One Way" Walk-up "" ""
8 "One Way" Walk-up "" ""
7 "One Way" Walk-up "" ""
6 "One Way" Walk-up "" ""
18 "One Way" Walk-up "" ""
18 "One Way" Walk-up "" ""
10 "One Way" "Annual Pass" "" ""
29 "One Way" "Monthly Pass" "" ""
30 "One Way" "Monthly Pass" "" ""
21 "One Way" Walk-up "" ""
20 "One Way" Walk-up "" ""
18 "One Way" Walk-up "" ""
5 "One Way" "Monthly Pass" "" ""
30 "One Way" "Monthly Pass" "" ""
9 "One Way" "Monthly Pass" "" ""
45 "One Way" Walk-up "" ""
40 "One Way" Walk-up "" ""
31 "One Way" Walk-up "" ""
17 "One Way" Walk-up "" ""
6 "One Way" "Annual Pass" "" ""
1440 "One Way" Walk-up "" ""
5 "One Way" "Monthly Pass" "" ""
9 "One Way" "Annual Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
12 "One Way" "Monthly Pass" "" ""
11 "Round Trip" "Monthly Pass" "" ""
19 "One Way" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
13 "One Way" "Monthly Pass" "" ""
12 "One Way" "Monthly Pass" "" ""
24 "One Way" "Monthly Pass" "" ""
85 "Round Trip" Walk-up "" ""
84 "Round Trip" Walk-up "" ""
9 "One Way" "Flex Pass" "" ""
24 "One Way" "Monthly Pass" "" ""
14 "One Way" Walk-up "" ""
8 "One Way" "Monthly Pass" "" ""
5 "One Way" Walk-up "" ""
9 "One Way" "Monthly Pass" "" ""
101 "Round Trip" Walk-up "" ""
1 "Round Trip" Walk-up "" ""
16 "One Way" "Monthly Pass" "" ""
28 "One Way" "Monthly Pass" "" ""
10 "One Way" Walk-up "" ""
9 "One Way" Walk-up "" ""
20 "One Way" Walk-up "" ""
22 "Round Trip" "Monthly Pass" "" ""
102 "Round Trip" Walk-up "" ""
8 "One Way" "Monthly Pass" "" ""
55 "One Way" Walk-up "" ""
13 "One Way" Walk-up "" ""
32 "Round Trip" Walk-up "" ""
9 "One Way" Walk-up "" ""
7 "One Way" "Monthly Pass" "" ""
38 "One Way" "Monthly Pass" "" ""
20 "One Way" "Monthly Pass" "" ""
6 "One Way" Walk-up "" ""
26 "Round Trip" "Monthly Pass" "" ""
10 "One Way" "Monthly Pass" "" ""
103 "Round Trip" Walk-up "" ""
102 "Round Trip" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
12 "One Way" "Monthly Pass" "" ""
21 "One Way" "Monthly Pass" "" ""
13 "One Way" Walk-up "" ""
21 "One Way" "Monthly Pass" "" ""
25 "Round Trip" "Monthly Pass" "" ""
20 "One Way" "Monthly Pass" "" ""
13 "Round Trip" Walk-up "" ""
5 "One Way" "Monthly Pass" "" ""
36 "One Way" "Monthly Pass" "" ""
28 "Round Trip" "Monthly Pass" "" ""
72 "Round Trip" Walk-up "" ""
71 "Round Trip" Walk-up "" ""
71 "Round Trip" Walk-up "" ""
8 "One Way" "Monthly Pass" "" ""
115 "One Way" Walk-up "" ""
115 "One Way" Walk-up "" ""
8 "One Way" "Monthly Pass" "" ""
9 "One Way" Walk-up "" ""
7 "One Way" Walk-up "" ""
222 "One Way" Walk-up "" ""
222 "One Way" Walk-up "" ""
20 "One Way" "Monthly Pass" "" ""
59 "Round Trip" "Monthly Pass" "" ""
111 "Round Trip" Walk-up "" ""
82 "Round Trip" Walk-up "" ""
80 "Round Trip" Walk-up "" ""
44 "One Way" "Monthly Pass" "" ""
56 "Round Trip" Walk-up "" ""
54 "Round Trip" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
54 "Round Trip" Walk-up "" ""
14 "One Way" "Monthly Pass" "" ""
8 "One Way" "Monthly Pass" "" ""
22 "One Way" Walk-up "" ""
21 "One Way" Walk-up "" ""
30 "One Way" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
65 "Round Trip" Walk-up "" ""
187 "Round Trip" Walk-up "" ""
27 "One Way" Walk-up "" ""
27 "One Way" Walk-up "" ""
1 "One Way" "Flex Pass" "" ""
2 "One Way" "Flex Pass" "" ""
2 "One Way" "Annual Pass" "" ""
3 "One Way" Walk-up "" ""
8 "One Way" "Monthly Pass" "" ""
17 "One Way" "Monthly Pass" "" ""
14 "One Way" "Monthly Pass" "" ""
21 "One Way" "One Day Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
18 "One Way" Walk-up "" ""
3 "One Way" "Monthly Pass" "" ""
17 "One Way" Walk-up "" ""
29 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
17 "One Way" Walk-up "" ""
5 "One Way" "Monthly Pass" "" ""
49 "One Way" Walk-up "" ""
7 "Round Trip" Walk-up "" ""
47 "One Way" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
21 "Round Trip" Walk-up "" ""
10 "One Way" "Monthly Pass" "" ""
12 "One Way" "Annual Pass" "" ""
12 "One Way" "One Day Pass" "" ""
12 "One Way" "Monthly Pass" "" ""
14 "One Way" Walk-up "" ""
25 "One Way" "Monthly Pass" "" ""
43 "Round Trip" "One Day Pass" "" ""
13 "One Way" Walk-up "" ""
42 "Round Trip" "One Day Pass" "" ""
12 "One Way" Walk-up "" ""
181 "Round Trip" Walk-up "" ""
180 "Round Trip" Walk-up "" ""
5 "One Way" "Monthly Pass" "" ""
19 "One Way" "Monthly Pass" "" ""
29 "One Way" "Monthly Pass" "" ""
20 "One Way" "Monthly Pass" "" ""
4 "Round Trip" Walk-up "" ""
5 "One Way" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
